Data,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-02-09","trial_white_animation_all_features",100,96
"2025-02-09","plans_offer_annual_highlighted",9,8
"2025-02-09","bottom_timer_red",7,1
"2025-02-09","pro_promotion_urgent",4,4
"2025-02-09","adsfree",3,3
"2025-02-09","pro_promotion_lto",3,3
"2025-02-09","adsfree_toggle_switch",1,1
"2025-02-09","trial",1,1
"2025-02-09","trial_churner",1,1
"2025-02-10","(not set)",27802,20705
"2025-02-10","trial_white_animation_all_features",114,114
"2025-02-10","plans_offer_annual_highlighted",25,15
"2025-02-10","adsfree",11,11
"2025-02-10","pro_promotion_urgent",8,8
"2025-02-10","adsfree_promotion_lto",5,5
"2025-02-10","bottom_timer_red",2,2
"2025-02-10","trial",2,2
"2025-02-10","breachreport_monitoring_ultra",1,1
"2025-02-10","pro_promotion_lto",1,1
"2025-02-11","(not set)",27816,20337
"2025-02-11","trial_white_animation_all_features",105,102
"2025-02-11","plans_offer_annual_highlighted",15,10
"2025-02-11","adsfree",11,11
"2025-02-11","bottom_timer_red",11,5
"2025-02-11","trial",4,4
"2025-02-11","adsfree_promotion_lto",2,2
"2025-02-11","pro_promotion_urgent",2,2
"2025-02-11","but_wait",1,1
"2025-02-11","pro_promotion_lto",1,1
"2025-02-12","(not set)",27276,20154
"2025-02-12","trial_white_animation_all_features",92,89
"2025-02-12","adsfree",12,12
"2025-02-12","plans_offer_annual_highlighted",10,10
"2025-02-12","pro_promotion_urgent",7,7
"2025-02-12","bottom_timer_red",5,3
"2025-02-12","trial",3,3
"2025-02-12","adsfree_promotion_lto",1,1
"2025-02-12","pro_promotion_lto",1,1
"2025-02-13","(not set)",27026,19741
"2025-02-13","trial_white_animation_all_features",101,94
"2025-02-13","plans_offer_annual_highlighted",25,8
"2025-02-13","adsfree",8,8
"2025-02-13","pro_promotion_urgent",6,6
"2025-02-13","trial_churner",6,2
"2025-02-13","trial",3,3
"2025-02-13","bottom_timer_red",2,2
"2025-02-13","breachreport_monitoring_ultra",2,2
"2025-02-13","adsfree_promotion_lto",1,1
"2025-02-13","but_wait",1,1
"2025-02-13","pro_promotion_lto",1,1
"2025-02-14","(not set)",25692,18874
"2025-02-14","trial_white_animation_all_features",79,78
"2025-02-14","plans_offer_annual_highlighted",18,11
"2025-02-14","adsfree",6,6
"2025-02-14","pro_promotion_urgent",5,5
"2025-02-14","adsfree_promotion_lto",4,4
"2025-02-14","bottom_timer_red",3,3
"2025-02-14","trial",2,2
"2025-02-14","bottom_timer_black_friday",1,1
"2025-02-14","breachreport_monitoring_ultra",1,1
"2025-02-14","plans_manage",1,1
"2025-02-14","pro_promotion_lto",1,1
"2025-02-15","(not set)",25588,18898
"2025-02-15","trial_white_animation_all_features",97,95
"2025-02-15","plans_offer_annual_highlighted",22,17
"2025-02-15","adsfree",12,10
"2025-02-15","pro_promotion_urgent",5,5
"2025-02-15","breachreport_monitoring_ultra",4,1
"2025-02-15","trial",2,2
"2025-02-15","adsfree_promotion_lto",1,1
"2025-02-15","bottom_timer_red",1,1
"2025-02-15","trial_churner",1,1
"2025-02-16","(not set)",26215,19608
"2025-02-16","trial_white_animation_all_features",108,106
"2025-02-16","plans_offer_annual_highlighted",16,11
"2025-02-16","adsfree",6,6
"2025-02-16","trial",6,2
"2025-02-16","pro_promotion_urgent",5,5
"2025-02-16","adsfree_promotion_lto",4,4
"2025-02-17","(not set)",26445,19622
"2025-02-17","trial_white_animation_all_features",102,101
"2025-02-17","plans_offer_annual_highlighted",20,14
"2025-02-17","adsfree",8,8
"2025-02-17","trial",3,3
"2025-02-17","pro_promotion_urgent",2,2
"2025-02-17","adsfree_promotion_lto",1,1
"2025-02-17","bottom_timer_red",1,1
"2025-02-17","breachreport_monitoring_ultra",1,1
"2025-02-17","but_wait",1,1
"2025-02-18","(not set)",26499,19844
"2025-02-18","trial_white_animation_all_features",76,76
"2025-02-18","plans_offer_annual_highlighted",14,10
"2025-02-18","pro_promotion_urgent",7,7
"2025-02-18","adsfree_promotion_lto",4,4
"2025-02-18","bottom_timer_red",4,4
"2025-02-18","adsfree",2,2
"2025-02-18","trial",2,2
"2025-02-19","(not set)",25402,18681
"2025-02-19","trial_white_animation_all_features",100,100
"2025-02-19","plans_offer_annual_highlighted",17,13
"2025-02-19","pro_promotion_urgent",9,9
"2025-02-19","adsfree",5,5
"2025-02-19","adsfree_promotion_lto",4,4
"2025-02-19","bottom_timer_red",3,2
"2025-02-19","pro_promotion_lto",1,1
"2025-02-19","trial",1,1
"2025-02-20","(not set)",25515,18518
"2025-02-20","trial_white_animation_all_features",86,85
"2025-02-20","plans_offer_annual_highlighted",12,11
"2025-02-20","pro_promotion_urgent",6,6
"2025-02-20","adsfree",5,5
"2025-02-20","adsfree_promotion_lto",3,3
"2025-02-20","trial",2,2
"2025-02-20","bottom_timer_red",1,1
"2025-02-20","breachreport_monitoring_ultra",1,1
"2025-02-21","(not set)",23486,17506
"2025-02-21","trial_white_animation_all_features",85,85
"2025-02-21","plans_offer_annual_highlighted",9,6
"2025-02-21","adsfree_promotion_lto",6,6
"2025-02-21","pro_promotion_urgent",6,6
"2025-02-21","adsfree",4,4
"2025-02-21","bottom_timer_red",4,1
"2025-02-22","(not set)",23039,16872
"2025-02-22","trial_white_animation_all_features",104,100
"2025-02-22","plans_offer_annual_highlighted",18,9
"2025-02-22","adsfree",6,6
"2025-02-22","pro_promotion_urgent",6,6
"2025-02-22","trial",4,2
"2025-02-22","bottom_timer_red",3,1
"2025-02-22","pro_promotion_lto",2,2
"2025-02-22","adsfree_promotion_lto",1,1
"2025-02-23","(not set)",24138,17189
"2025-02-23","trial_white_animation_all_features",110,106
"2025-02-23","plans_offer_annual_highlighted",15,9
"2025-02-23","adsfree",7,7
"2025-02-23","pro_promotion_urgent",7,7
"2025-02-23","bottom_timer_red",4,4
"2025-02-23","breachreport_monitoring_ultra",3,1
"2025-02-23","trial",3,3
"2025-02-23","adsfree_promotion_lto",1,1
"2025-02-23","bottom_timer_black_friday",1,1
"2025-02-23","pro_promotion_lto",1,1
"2025-02-24","(not set)",23603,16907
"2025-02-24","trial_white_animation_all_features",93,90
"2025-02-24","plans_offer_annual_highlighted",16,12
"2025-02-24","adsfree",8,7
"2025-02-24","pro_promotion_urgent",8,8
"2025-02-24","adsfree_promotion_lto",6,6
"2025-02-24","bottom_timer_red",3,2
"2025-02-24","trial",2,2
"2025-02-24","but_wait",1,1
"2025-02-25","(not set)",24509,17772
"2025-02-25","trial_white_animation_all_features",92,92
"2025-02-25","plans_offer_annual_highlighted",7,6
"2025-02-25","adsfree",4,4
"2025-02-25","bottom_timer_red",4,1
"2025-02-25","adsfree_promotion_lto",1,1
"2025-02-25","pro_promotion_lto",1,1
"2025-02-25","pro_promotion_urgent",1,1
"2025-02-25","trial",1,1
"2025-02-26","(not set)",25130,18097
"2025-02-26","trial_white_animation_all_features",101,101
"2025-02-26","plans_offer_annual_highlighted",10,10
"2025-02-26","pro_promotion_urgent",8,8
"2025-02-26","adsfree",7,7
"2025-02-26","adsfree_promotion_lto",5,5
"2025-02-26","trial",5,5
"2025-02-26","bottom_timer_red",3,3
"2025-02-27","(not set)",22853,16737
"2025-02-27","trial_white_animation_all_features",105,102
"2025-02-27","adsfree",10,9
"2025-02-27","plans_offer_annual_highlighted",7,5
"2025-02-27","pro_promotion_urgent",6,6
"2025-02-27","adsfree_promotion_lto",4,4
"2025-02-27","bottom_with_timer_renew",4,1
"2025-02-27","bottom_timer_red",2,2
"2025-02-27","bottom_with_timer",2,1
"2025-02-27","trial",1,1
"2025-02-28","(not set)",21787,16345
"2025-02-28","trial_white_animation_all_features",89,86
"2025-02-28","plans_offer_annual_highlighted",13,11
"2025-02-28","adsfree",10,10
"2025-02-28","pro_promotion_urgent",7,6
"2025-02-28","bottom_timer_red",4,3
"2025-02-28","adsfree_promotion_lto",2,2
"2025-02-28","but_wait",2,2
"2025-02-28","pro_promotion_lto",2,2
"2025-02-28","trial",2,2
"2025-02-28","trial_churner",1,1
"2025-03-01","(not set)",21206,15652
"2025-03-01","trial_white_animation_all_features",93,91
"2025-03-01","plans_offer_annual_highlighted",9,9
"2025-03-01","pro_promotion_urgent",7,7
"2025-03-01","adsfree",4,4
"2025-03-01","bottom_timer_black_friday",3,1
"2025-03-01","adsfree_promotion_lto",1,1
"2025-03-01","adsfree_toggle_switch",1,1
"2025-03-01","bottom_timer_red",1,1
"2025-03-01","trial",1,1
"2025-03-01","trial_churner",1,1
"2025-03-02","(not set)",21187,15587
"2025-03-02","trial_white_animation_all_features",91,90
"2025-03-02","plans_offer_annual_highlighted",12,7
"2025-03-02","adsfree",10,9
"2025-03-02","pro_promotion_urgent",5,5
"2025-03-02","bottom_timer_red",4,3
"2025-03-02","trial_churner",4,2
"2025-03-02","trial",3,3
"2025-03-02","adsfree_promotion_lto",1,1
"2025-03-02","breachreport_monitoring_ultra",1,1
"2025-03-02","but_wait",1,1
"2025-03-03","(not set)",22497,16464
"2025-03-03","trial_white_animation_all_features",128,123
"2025-03-03","adsfree",16,16
"2025-03-03","plans_offer_annual_highlighted",14,8
"2025-03-03","trial",7,6
"2025-03-03","adsfree_promotion_lto",5,5
"2025-03-03","breachreport_monitoring_ultra",2,1
"2025-03-03","pro_promotion_lto",2,2
"2025-03-03","pro_promotion_urgent",2,2
"2025-03-03","bottom_timer_red",1,1
"2025-03-04","(not set)",24685,17755
"2025-03-04","trial_white_animation_all_features",117,113
"2025-03-04","adsfree",8,8
"2025-03-04","plans_offer_annual_highlighted",7,6
"2025-03-04","pro_promotion_urgent",5,5
"2025-03-04","bottom_timer_red",3,1
"2025-03-04","adsfree_promotion_lto",2,2
"2025-03-04","trial",2,2
"2025-03-04","bottom_timer_black_friday",1,1
"2025-03-04","plans_manage",1,1
"2025-03-04","pro_promotion_lto",1,1
"2025-03-05","(not set)",25529,18438
"2025-03-05","trial_white_animation_all_features",127,123
"2025-03-05","plans_offer_annual_highlighted",11,9
"2025-03-05","pro_promotion_urgent",9,9
"2025-03-05","adsfree_promotion_lto",5,5
"2025-03-05","bottom_timer_red",5,2
"2025-03-05","adsfree",4,4
"2025-03-05","but_wait",1,1
"2025-03-05","pro_promotion_lto",1,1
"2025-03-06","(not set)",24891,17936
"2025-03-06","trial_white_animation_all_features",120,115
"2025-03-06","plans_offer_annual_highlighted",13,10
"2025-03-06","adsfree_promotion_lto",6,6
"2025-03-06","adsfree",5,5
"2025-03-06","pro_promotion_urgent",5,5
"2025-03-06","trial",2,2
"2025-03-06","adsfree_toggle_switch",1,1
"2025-03-06","bottom_timer_red",1,1
"2025-03-06","but_wait",1,1
"2025-03-07","(not set)",23309,16937
"2025-03-07","trial_white_animation_all_features",71,69
"2025-03-07","plans_offer_annual_highlighted",8,8
"2025-03-07","bottom_timer_red",6,6
"2025-03-07","pro_promotion_urgent",5,5
"2025-03-07","adsfree_promotion_lto",4,4
"2025-03-07","adsfree",3,3
"2025-03-07","pro_promotion_lto",2,2
"2025-03-07","trial",1,1
"2025-03-08","(not set)",20727,15443
"2025-03-08","plans_offer_annual_highlighted",11,11
"2025-03-08","plans_manage",6,1
"2025-03-08","pro_promotion_urgent",6,6
"2025-03-08","adsfree",5,5
"2025-03-08","bottom_timer_red",5,2
"2025-03-08","trial_white_animation_all_features",5,5
"2025-03-08","adsfree_promotion_lto",3,3
"2025-03-08","breachreport_monitoring_ultra",2,1
"2025-03-08","pro_promotion_lto",2,2
"2025-03-08","subscription_churn_alert",1,1
"2025-03-08","trial_churner",1,1
"2025-03-09","(not set)",21670,15940
"2025-03-09","trial_white_animation_all_features",10,5
"2025-03-09","plans_offer_annual_highlighted",9,8
"2025-03-09","pro_promotion_urgent",8,8
"2025-03-09","adsfree",6,6
"2025-03-09","adsfree_promotion_lto",6,6
"2025-03-09","plans_manage",6,1
"2025-03-09","pro_promotion_lto",2,2
"2025-03-09","but_wait",1,1
"2025-03-09","trial",1,1
"2025-03-10","(not set)",20895,15564
"2025-03-10","plans_offer_annual_highlighted",13,11
"2025-03-10","adsfree",6,6
"2025-03-10","pro_promotion_urgent",4,4
"2025-03-10","bottom_timer_red",3,3
"2025-03-10","trial_white_animation_all_features",3,3
"2025-03-10","bottom_timer_black_friday",2,2
"2025-03-10","pro_promotion_lto",2,2
"2025-03-10","adsfree_promotion_lto",1,1
"2025-03-10","plans_manage",1,1
"2025-03-11","(not set)",19903,14991
"2025-03-11","plans_offer_annual_highlighted",18,12
"2025-03-11","adsfree",15,13
"2025-03-11","pro_promotion_urgent",5,5
"2025-03-11","trial_white_animation_all_features",5,2
"2025-03-11","bottom_timer_red",2,2
"2025-03-11","pro_promotion_lto",2,2
"2025-03-11","adsfree_promotion_lto",1,1
"2025-03-11","trial_churner",1,1
"2025-03-12","(not set)",19395,14519
"2025-03-12","plans_offer_annual_highlighted",16,9
"2025-03-12","pro_promotion_urgent",9,9
"2025-03-12","adsfree",8,8
"2025-03-12","trial_white_animation_all_features",5,4
"2025-03-12","adsfree_promotion_lto",4,4
"2025-03-12","bottom_timer_red",2,2
"2025-03-12","pro_promotion_lto",2,2
"2025-03-12","breachreport_monitoring_ultra",1,1
"2025-03-12","trial_churner",1,1
"2025-03-13","(not set)",19204,14193
"2025-03-13","adsfree",6,6
"2025-03-13","plans_offer_annual_highlighted",6,5
"2025-03-13","pro_promotion_urgent",5,5
"2025-03-13","trial_white_animation_all_features",5,4
"2025-03-13","bottom_timer_red",4,2
"2025-03-13","adsfree_promotion_lto",3,3
"2025-03-13","trial",3,2
"2025-03-13","pro_promotion_lto",2,2
"2025-03-14","(not set)",19035,14250
"2025-03-14","plans_offer_annual_highlighted",20,14
"2025-03-14","adsfree",7,7
"2025-03-14","pro_promotion_urgent",7,7
"2025-03-14","trial_white_animation_all_features",4,3
"2025-03-14","adsfree_promotion_lto",3,3
"2025-03-14","bottom_timer_red",2,1
"2025-03-14","pro_promotion_lto",1,1
"2025-03-14","trial_churner",1,1
"2025-03-15","(not set)",19301,14285
"2025-03-15","adsfree",6,6
"2025-03-15","plans_offer_annual_highlighted",6,5
"2025-03-15","bottom_timer_red",5,2
"2025-03-15","adsfree_promotion_lto",3,3
"2025-03-15","trial_white_animation_all_features",3,3
"2025-03-15","pro_promotion_urgent",2,2
"2025-03-16","(not set)",20231,14849
"2025-03-16","plans_offer_annual_highlighted",12,11
"2025-03-16","adsfree",7,7
"2025-03-16","adsfree_promotion_lto",5,5
"2025-03-16","pro_promotion_urgent",4,4
"2025-03-16","bottom_timer_red",2,2
"2025-03-16","pro_promotion_lto",2,2
"2025-03-16","trial_white_animation_all_features",2,2
"2025-03-16","but_wait",1,1
"2025-03-17","(not set)",21449,16004
"2025-03-17","plans_offer_annual_highlighted",11,7
"2025-03-17","bottom_timer_red",10,4
"2025-03-17","adsfree",6,6
"2025-03-17","pro_promotion_urgent",6,6
"2025-03-17","trial_white_animation_all_features",6,5
"2025-03-17","adsfree_promotion_lto",3,3
"2025-03-17","breachreport_monitoring_ultra",1,1
"2025-03-17","pro_promotion_lto",1,1
"2025-03-17","trial",1,1
"2025-03-18","(not set)",22700,16845
"2025-03-18","plans_offer_annual_highlighted",13,13
"2025-03-18","adsfree",8,8
"2025-03-18","pro_promotion_urgent",3,3
"2025-03-18","trial_white_animation_all_features",3,3
"2025-03-18","pro_promotion_lto",2,2
"2025-03-18","adsfree_promotion_lto",1,1
"2025-03-19","(not set)",24439,18067
"2025-03-19","pro_promotion_urgent",12,10
"2025-03-19","adsfree",8,8
"2025-03-19","plans_offer_annual_highlighted",7,6
"2025-03-19","adsfree_promotion_lto",4,4
"2025-03-19","trial_white_animation_all_features",2,2
"2025-03-19","bottom_timer_red",1,1
"2025-03-19","pro_promotion_lto",1,1
"2025-03-19","trial_churner",1,1
"2025-03-20","(not set)",23119,17181
"2025-03-20","plans_offer_annual_highlighted",16,11
"2025-03-20","pro_promotion_urgent",8,8
"2025-03-20","adsfree",6,6
"2025-03-20","trial_white_animation_all_features",5,4
"2025-03-20","adsfree_promotion_lto",2,2
"2025-03-20","bottom_timer_black_friday",2,1
"2025-03-20","pro_promotion_lto",2,2
"2025-03-20","bottom_timer_red",1,1
"2025-03-21","(not set)",22205,16655
"2025-03-21","plans_offer_annual_highlighted",15,12
"2025-03-21","pro_promotion_urgent",11,11
"2025-03-21","adsfree",7,7
"2025-03-21","trial_white_animation_all_features",7,5
"2025-03-21","adsfree_promotion_lto",3,3
"2025-03-21","bottom_timer_red",3,2
"2025-03-21","breachreport_monitoring_ultra",1,1
"2025-03-21","pro_promotion_lto",1,1
"2025-03-22","(not set)",22798,16990
"2025-03-22","plans_offer_annual_highlighted",13,12
"2025-03-22","adsfree",6,6
"2025-03-22","pro_promotion_urgent",6,6
"2025-03-22","adsfree_promotion_lto",4,4
"2025-03-22","trial_white_animation_all_features",4,3
"2025-03-22","bottom_timer_red",2,2
"2025-03-22","plans_manage",1,1
"2025-03-22","pro_promotion_lto",1,1
"2025-03-23","(not set)",23917,17848
"2025-03-23","plans_offer_annual_highlighted",23,13
"2025-03-23","adsfree",11,11
"2025-03-23","trial_white_animation_all_features",6,5
"2025-03-23","bottom_timer_red",5,4
"2025-03-23","pro_promotion_urgent",5,5
"2025-03-23","pro_promotion_lto",3,3
"2025-03-23","adsfree_promotion_lto",1,1
"2025-03-23","trial_churner",1,1
"2025-03-24","(not set)",24380,18222
"2025-03-24","plans_offer_annual_highlighted",19,16
"2025-03-24","adsfree",15,15
"2025-03-24","pro_promotion_urgent",11,11
"2025-03-24","bottom_timer_red",8,6
"2025-03-24","pro_promotion_lto",7,7
"2025-03-24","adsfree_promotion_lto",5,5
"2025-03-24","trial_white_animation_all_features",4,3
"2025-03-24","trial_churner",1,1
"2025-03-25","(not set)",23944,18070
"2025-03-25","adsfree",14,10
"2025-03-25","plans_offer_annual_highlighted",13,12
"2025-03-25","pro_promotion_urgent",7,7
"2025-03-25","adsfree_promotion_lto",3,3
"2025-03-25","bottom_timer_red",3,2
"2025-03-25","pro_promotion_lto",3,3
"2025-03-25","trial_white_animation_all_features",2,2
"2025-03-25","bottom_with_timer",1,1
"2025-03-25","bottom_with_timer_renew",1,1
"2025-03-25","trial_churner",1,1
"2025-03-26","(not set)",23082,17281
"2025-03-26","plans_offer_annual_highlighted",23,7
"2025-03-26","pro_promotion_urgent",13,13
"2025-03-26","adsfree_promotion_lto",6,6
"2025-03-26","trial_white_animation_all_features",5,3
"2025-03-26","adsfree",4,4
"2025-03-26","pro_promotion_lto",4,4
"2025-03-26","bottom_timer_red",3,3
"2025-03-26","trial",3,2
"2025-03-26","but_wait",1,1
"2025-03-27","(not set)",23068,17307
"2025-03-27","plans_offer_annual_highlighted",14,9
"2025-03-27","adsfree",8,7
"2025-03-27","adsfree_promotion_lto",5,5
"2025-03-27","pro_promotion_urgent",3,3
"2025-03-27","pro_promotion_lto",2,2
"2025-03-27","trial_white_animation_all_features",2,2
"2025-03-27","bottom_timer_red",1,1
"2025-03-28","(not set)",22332,16856
"2025-03-28","plans_offer_annual_highlighted",15,13
"2025-03-28","adsfree",13,12
"2025-03-28","pro_promotion_urgent",9,9
"2025-03-28","bottom_timer_red",3,3
"2025-03-28","but_wait",2,2
"2025-03-28","pro_promotion_lto",2,2
"2025-03-28","adsfree_promotion_lto",1,1
"2025-03-28","trial",1,1
"2025-03-28","trial_churner",1,1
"2025-03-28","trial_white_animation_all_features",1,1
"2025-03-29","(not set)",22413,16746
"2025-03-29","bottom_timer_red",9,5
"2025-03-29","adsfree",8,8
"2025-03-29","pro_promotion_urgent",8,7
"2025-03-29","adsfree_promotion_lto",5,5
"2025-03-29","plans_offer_annual_highlighted",4,4
"2025-03-29","pro_promotion_lto",4,4
"2025-03-29","trial_white_animation_all_features",2,2
"2025-03-30","(not set)",23335,17247
"2025-03-30","plans_offer_annual_highlighted",11,7
"2025-03-30","adsfree",7,6
"2025-03-30","pro_promotion_urgent",7,7
"2025-03-30","adsfree_promotion_lto",4,3
"2025-03-30","trial_white_animation_all_features",3,3
"2025-03-30","bottom_timer_black_friday",2,1
"2025-03-30","plans_manage",2,1
"2025-03-30","bottom_timer_red",1,1
"2025-03-31","(not set)",23860,17719
"2025-03-31","plans_offer_annual_highlighted",26,17
"2025-03-31","bottom_timer_red",13,6
"2025-03-31","adsfree",11,11
"2025-03-31","pro_promotion_urgent",10,10
"2025-03-31","trial_white_animation_all_features",6,5
"2025-03-31","adsfree_promotion_lto",4,4
"2025-03-31","pro_promotion_lto",2,2
"2025-03-31","adsfree_toggle_switch",1,1
"2025-04-01","(not set)",23764,17519
"2025-04-01","plans_offer_annual_highlighted",16,13
"2025-04-01","adsfree",10,9
"2025-04-01","pro_promotion_urgent",5,5
"2025-04-01","trial_white_animation_all_features",4,4
"2025-04-01","bottom_timer_red",3,3
"2025-04-01","pro_promotion_lto",3,3
"2025-04-01","adsfree_promotion_lto",1,1
"2025-04-02","(not set)",23721,17742
"2025-04-02","plans_offer_annual_highlighted",14,12
"2025-04-02","adsfree",9,8
"2025-04-02","bottom_timer_red",7,4
"2025-04-02","adsfree_promotion_lto",6,6
"2025-04-02","pro_promotion_urgent",4,4
"2025-04-02","trial_white_animation_all_features",4,1
"2025-04-02","but_wait",2,2
"2025-04-02","breachreport_monitoring_ultra",1,1
"2025-04-02","pro_promotion_lto",1,1
"2025-04-02","trial_churner",1,1
"2025-04-03","(not set)",23298,17377
"2025-04-03","plans_offer_annual_highlighted",13,10
"2025-04-03","bottom_timer_red",8,5
"2025-04-03","pro_promotion_urgent",5,5
"2025-04-03","adsfree",4,4
"2025-04-03","pro_promotion_lto",4,4
"2025-04-03","trial_white_animation_all_features",3,3
"2025-04-03","adsfree_promotion_lto",2,2
"2025-04-03","trial",1,1
"2025-04-04","(not set)",22655,16876
"2025-04-04","plans_offer_annual_highlighted",11,8
"2025-04-04","adsfree",10,9
"2025-04-04","adsfree_promotion_lto",5,5
"2025-04-04","pro_promotion_urgent",5,5
"2025-04-04","bottom_timer_red",4,4
"2025-04-04","pro_promotion_lto",2,2
"2025-04-04","trial_white_animation_all_features",1,1
"2025-04-05","(not set)",22158,16464
"2025-04-05","plans_offer_annual_highlighted",8,8
"2025-04-05","pro_promotion_urgent",7,7
"2025-04-05","adsfree",6,5
"2025-04-05","bottom_timer_red",5,4
"2025-04-05","pro_promotion_lto",4,3
"2025-04-05","trial_white_animation_all_features",3,3
"2025-04-05","adsfree_promotion_lto",2,2
"2025-04-05","trial",2,2
"2025-04-05","adsfree_toggle_switch",1,1
"2025-04-06","(not set)",21322,15961
"2025-04-06","plans_offer_annual_highlighted",11,9
"2025-04-06","adsfree",8,8
"2025-04-06","pro_promotion_urgent",4,4
"2025-04-06","trial_white_animation_all_features",2,2
"2025-04-06","trial_churner",1,1
"2025-04-07","(not set)",22076,16464
"2025-04-07","plans_offer_annual_highlighted",19,14
"2025-04-07","adsfree",11,11
"2025-04-07","pro_promotion_urgent",5,5
"2025-04-07","adsfree_promotion_lto",4,4
"2025-04-07","but_wait",2,2
"2025-04-07","adsfree_toggle_switch",1,1
"2025-04-07","trial_churner",1,1
"2025-04-07","trial_white_animation_all_features",1,1
"2025-04-08","(not set)",22186,16562
"2025-04-08","plans_offer_annual_highlighted",14,8
"2025-04-08","adsfree",3,3
"2025-04-08","pro_promotion_urgent",3,3
"2025-04-08","adsfree_promotion_lto",2,2
"2025-04-08","trial_white_animation_all_features",2,1
"2025-04-08","breachreport_monitoring_ultra",1,1
"2025-04-08","but_wait",1,1
"2025-04-08","trial_churner",1,1
"2025-04-09","(not set)",21855,16441
"2025-04-09","plans_offer_annual_highlighted",10,9
"2025-04-09","adsfree",3,3
"2025-04-09","bottom_timer_red",3,3
"2025-04-09","pro_promotion_urgent",3,3
"2025-04-09","pro_promotion_lto",2,2
"2025-04-09","adsfree_promotion_lto",1,1
"2025-04-09","but_wait",1,1
"2025-04-09","trial",1,1
"2025-04-09","trial_white_animation_all_features",1,1
"2025-04-10","(not set)",21984,16377
"2025-04-10","plans_offer_annual_highlighted",18,10
"2025-04-10","trial_white_animation_all_features",9,3
"2025-04-10","pro_promotion_urgent",6,6
"2025-04-10","pro_promotion_lto",2,2
"2025-04-10","trial_churner",2,1
"2025-04-10","adsfree",1,1
"2025-04-10","adsfree_promotion_lto",1,1
"2025-04-10","bottom_timer_red",1,1
"2025-04-10","but_wait",1,1
"2025-04-11","(not set)",20736,15516
"2025-04-11","plans_offer_annual_highlighted",9,7
"2025-04-11","pro_promotion_urgent",6,6
"2025-04-11","adsfree",5,5
"2025-04-11","bottom_timer_red",3,3
"2025-04-11","pro_promotion_lto",3,3
"2025-04-11","but_wait",2,2
"2025-04-11","adsfree_promotion_lto",1,1
"2025-04-11","adsfree_toggle_switch",1,1
"2025-04-11","trial_white_animation_all_features",1,1
"2025-04-12","(not set)",21087,15911
"2025-04-12","plans_offer_annual_highlighted",10,5
"2025-04-12","adsfree",7,7
"2025-04-12","trial_white_animation_all_features",5,5
"2025-04-12","pro_promotion_lto",4,4
"2025-04-12","pro_promotion_urgent",3,3
"2025-04-12","adsfree_promotion_lto",1,1
"2025-04-13","(not set)",21813,16052
"2025-04-13","plans_offer_annual_highlighted",17,14
"2025-04-13","adsfree",6,6
"2025-04-13","trial_white_animation_all_features",6,3
"2025-04-13","bottom_timer_red",4,2
"2025-04-13","pro_promotion_urgent",3,3
"2025-04-13","pro_promotion_lto",2,2
"2025-04-13","breachreport_monitoring_ultra",1,1
"2025-04-13","trial",1,1
"2025-04-14","(not set)",21327,15936
"2025-04-14","bottom_timer_red",12,3
"2025-04-14","plans_offer_annual_highlighted",9,9
"2025-04-14","adsfree",7,7
"2025-04-14","pro_promotion_urgent",6,6
"2025-04-14","adsfree_promotion_lto",5,5
"2025-04-14","pro_promotion_lto",3,3
"2025-04-15","(not set)",21353,15985
"2025-04-15","plans_offer_annual_highlighted",18,12
"2025-04-15","adsfree",13,9
"2025-04-15","pro_promotion_urgent",7,7
"2025-04-15","adsfree_promotion_lto",6,6
"2025-04-15","trial_white_animation_all_features",5,5
"2025-04-15","pro_promotion_lto",4,4
"2025-04-15","bottom_timer_red",2,2
"2025-04-15","adsfree_toggle_switch",1,1
"2025-04-16","(not set)",21824,16080
"2025-04-16","plans_offer_annual_highlighted",15,10
"2025-04-16","adsfree",10,8
"2025-04-16","bottom_timer_red",6,4
"2025-04-16","trial_white_animation_all_features",5,2
"2025-04-16","pro_promotion_lto",2,2
"2025-04-16","pro_promotion_urgent",2,2
"2025-04-16","adsfree_promotion_lto",1,1
"2025-04-17","(not set)",20794,15497
"2025-04-17","plans_offer_annual_highlighted",16,12
"2025-04-17","adsfree",10,9
"2025-04-17","bottom_timer_red",4,2
"2025-04-17","pro_promotion_urgent",3,3
"2025-04-17","adsfree_promotion_lto",1,1
"2025-04-17","breachreport_monitoring_ultra",1,1
"2025-04-17","but_wait",1,1
"2025-04-17","pro_promotion_lto",1,1
"2025-04-17","trial_white_animation_all_features",1,1
"2025-04-18","(not set)",21322,15623
"2025-04-18","bottom_timer_red",9,2
"2025-04-18","plans_offer_annual_highlighted",9,4
"2025-04-18","adsfree",5,5
"2025-04-18","pro_promotion_urgent",3,3
"2025-04-18","adsfree_promotion_lto",2,2
"2025-04-18","pro_promotion_lto",2,2
"2025-04-18","trial_white_animation_all_features",1,1
"2025-04-19","(not set)",20426,15134
"2025-04-19","pro_promotion_urgent",12,12
"2025-04-19","plans_offer_annual_highlighted",9,8
"2025-04-19","adsfree",8,7
"2025-04-19","trial_white_animation_all_features",6,5
"2025-04-19","adsfree_promotion_lto",2,2
"2025-04-19","bottom_timer_red",2,1
"2025-04-19","breachreport_monitoring_ultra",2,1
"2025-04-19","pro_promotion_lto",1,1
"2025-04-20","(not set)",19707,14637
