Data,NomeDoEvento,Pais,ContagemDeEventos,TotalDeUsuarios,EventosPorUsuario,ReceitaCombinada
2026-01-19,event_6800,Laos,62,39,4.769230769230769,0
2026-01-19,event_10350,Curaçao,61,6,61,0
2026-01-19,event_10352,Australia,61,11,10.166666666666666,0
2026-01-19,event_10511,Puerto Rico,61,2,30.5,0
2026-01-19,event_6800,Venezuela,61,45,2.9047619047619047,0
2026-01-19,event_10505,Saudi Arabia,60,13,8.571428571428571,0
2026-01-19,event_10350,French Guiana,58,9,14.5,0
2026-01-19,event_10350,Hungary,58,13,14.5,0
2026-01-19,event_10352,Trinidad & Tobago,58,5,29,0
2026-01-19,event_10363,Nigeria,58,20,3.0526315789473686,0
2026-01-19,event_10505,Iran,58,32,3.2222222222222223,0
2026-01-19,event_6800,Jordan,58,23,19.333333333333332,0
2026-01-19,event_6800,Uruguay,58,32,8.285714285714286,0
2026-01-19,event_1000,United Kingdom,57,31,1.8387096774193548,0
2026-01-19,event_10350,Cayman Islands,57,3,28.5,0
2026-01-19,event_10350,Nicaragua,57,16,8.142857142857142,0
2026-01-19,event_10511,Slovakia,57,1,57,0
2026-01-19,event_6800,Haiti,57,28,4.75,0
2026-01-19,event_10350,Russia,56,10,18.666666666666668,0
2026-01-19,event_10511,India,56,11,5.6,0
2026-01-19,event_31009,Mexico,56,33,1.696969696969697,0
2026-01-19,event_6801,Mexico,56,44,1.302325581395349,0
2026-01-19,event_10208,Brazil,55,8,6.875,0
2026-01-19,event_10511,Malaysia,55,1,55,0
2026-01-19,event_10511,Bangladesh,55,3,18.333333333333332,0
2026-01-19,event_6800,Ecuador,55,34,3.4375,0
2026-01-19,event_1000,Peru,54,18,3,0
2026-01-19,event_10350,Luxembourg,54,7,13.5,0
2026-01-19,event_10351,Cayman Islands,54,2,27,0
2026-01-19,event_10505,Jamaica,54,6,10.8,0
2026-01-19,event_6800,Türkiye,54,21,27,0
2026-01-19,event_1000,Algeria,53,13,4.076923076923077,0
2026-01-19,event_1000,Nigeria,53,38,1.394736842105263,0
2026-01-19,event_10352,Mali,53,4,53,0
2026-01-19,event_10353,Thailand,53,10,6.625,0
2026-01-19,event_10505,Canada,53,18,4.818181818181818,0
2026-01-19,event_10350,Sweden,52,12,17.333333333333332,0
2026-01-19,event_10352,Guyana,52,12,8.666666666666666,0
2026-01-19,event_10363,Puerto Rico,52,5,10.4,0
2026-01-19,event_10511,Qatar,52,1,0,0
2026-01-19,event_1600,India,52,20,2.6,0
2026-01-19,event_10352,China,51,8,10.2,0
2026-01-19,event_10352,Sri Lanka,51,11,12.75,0
2026-01-19,event_6800,Israel,51,17,7.285714285714286,0
2026-01-19,event_6800,Singapore,51,24,3.923076923076923,0
2026-01-19,event_10352,Bahamas,50,4,25,0
2026-01-19,event_10352,Tunisia,50,10,50,0
2026-01-19,event_39000,United States,50,45,1.1111111111111112,0
2026-01-19,event_10350,Uzbekistan,49,10,6.125,0
2026-01-19,event_10351,Uganda,49,7,9.8,0
2026-01-19,event_10350,St. Lucia,48,2,0,0
2026-01-19,event_10350,Niger,48,5,9.6,0
2026-01-19,event_9900,United Kingdom,48,16,3,0
2026-01-19,pix_analyzer_onboarding_start,Brazil,48,38,1.263157894736842,0
2026-01-19,event_1000,Iran,47,34,1.3823529411764706,0
2026-01-19,event_10353,Poland,47,5,9.4,0
2026-01-19,event_10505,South Africa,47,5,9.4,0
2026-01-19,event_6800,Ghana,47,19,5.875,0
2026-01-19,event_6800,South Korea,47,19,6.714285714285714,0
2026-01-19,event_10350,Côte d’Ivoire,46,4,46,0
2026-01-19,event_10351,Curaçao,46,4,46,0
2026-01-19,event_10352,Jordan,46,18,23,0
2026-01-19,event_6800,Oman,46,16,23,0
2026-01-19,event_6800,Uganda,46,18,7.666666666666667,0
2026-01-19,event_10350,Barbados,45,3,0,0
2026-01-19,event_10350,American Samoa,45,3,22.5,0
2026-01-19,event_10350,Taiwan,45,10,45,0
2026-01-19,event_10351,Russia,45,5,22.5,0
2026-01-19,event_6800,Sudan,45,15,15,0
2026-01-19,event_6800,Angola,45,19,3.2142857142857144,0
2026-01-19,event_6800,Kuwait,45,20,7.5,0
2026-01-19,event_10350,Liberia,44,8,11,0
2026-01-19,event_10351,Libya,44,5,44,0
2026-01-19,event_10505,Japan,44,8,6.285714285714286,0
2026-01-19,event_6800,New Zealand,44,24,5.5,0
2026-01-19,event_1000,Colombia,43,20,2.15,0
2026-01-19,event_10352,St. Lucia,43,1,0,0
2026-01-19,event_6800,Sri Lanka,43,14,8.6,0
2026-01-19,event_9900,Portugal,43,23,1.8695652173913044,0
2026-01-19,event_10350,Azerbaijan,42,7,42,0
2026-01-19,event_10353,Cayman Islands,42,2,21,0
2026-01-19,event_10353,Syria,42,7,7,0
2026-01-19,event_10505,Paraguay,42,7,7,0
2026-01-19,event_6800,Romania,42,17,4.666666666666667,0
2026-01-19,event_10350,Austria,41,6,13.666666666666666,0
2026-01-19,event_10351,Norway,41,5,13.666666666666666,0
2026-01-19,event_10505,Morocco,41,6,10.25,0
2026-01-19,event_10511,Ethiopia,41,1,41,0
2026-01-19,event_10511,Bolivia,41,2,20.5,0
2026-01-19,event_1600,Argentina,41,28,1.4642857142857142,0
2026-01-19,event_31009,India,41,5,8.2,0
2026-01-19,event_6800,Afghanistan,41,19,10.25,0
2026-01-19,event_10350,Ukraine,40,2,20,0
2026-01-19,event_10353,United Arab Emirates,40,8,6.666666666666667,0
2026-01-19,event_10363,Syria,40,12,3.6363636363636362,0
2026-01-19,event_10505,Ireland,40,5,10,0
2026-01-19,event_2300,India,40,9,4.444444444444445,0
2026-01-19,event_6800,Belgium,40,14,8,0
2026-01-19,event_6800,Switzerland,40,17,8,0
2026-01-19,event_6800,Myanmar (Burma),40,20,6.666666666666667,0
2026-01-19,event_10100,Iran,39,30,1.3928571428571428,0
2026-01-19,event_10350,Guam,39,3,19.5,0
2026-01-19,event_10350,Cambodia,39,5,39,0
2026-01-19,event_10350,(not set),39,9,4.333333333333333,0
2026-01-19,event_10351,Ukraine,39,1,39,0
2026-01-19,event_10363,Pakistan,39,12,4.875,0
2026-01-19,event_10351,Trinidad & Tobago,38,6,12.666666666666666,0
2026-01-19,event_10353,Greece,38,4,9.5,0
2026-01-19,event_10363,Bangladesh,38,13,3.1666666666666665,0
2026-01-19,event_10363,Indonesia,38,15,2.923076923076923,0
2026-01-19,event_10363,Iraq,37,3,12.333333333333334,0
2026-01-19,event_6800,Iraq,37,14,9.25,0
2026-01-19,event_10352,Botswana,36,1,36,0
2026-01-19,event_10352,Barbados,36,2,0,0
2026-01-19,event_10352,Nicaragua,36,11,9,0
2026-01-19,event_10505,Peru,36,12,4.5,0
2026-01-19,event_10511,Mali,36,1,36,0
2026-01-19,event_6800,Trinidad & Tobago,36,11,9,0
2026-01-19,event_6800,Costa Rica,36,21,4.5,0
2026-01-19,event_10350,Papua New Guinea,35,3,35,0
2026-01-19,event_10351,Bahrain,35,6,11.666666666666666,0
2026-01-19,event_10505,Australia,35,5,11.666666666666666,0
2026-01-19,event_6800,Guyana,35,17,5,0
2026-01-19,open_wifi_alert_settings__screen_viewed,United States,35,23,1.5217391304347827,0
2026-01-19,event_10350,Lebanon,34,5,0,0
2026-01-19,event_10351,Cambodia,34,5,34,0
2026-01-19,event_10505,Venezuela,34,7,8.5,0
2026-01-19,open_wifi_alert__click_on_upgrade,Brazil,34,28,1.2142857142857142,0
2026-01-19,open_wifi_alert_paywall__screen_viewed,Brazil,34,28,1.2142857142857142,0
2026-01-19,event_10100,Argentina,33,21,1.65,0
2026-01-19,event_10351,Ethiopia,33,4,16.5,0
2026-01-19,event_10511,Ecuador,33,2,16.5,0
2026-01-19,event_6800,Greece,33,11,4.714285714285714,0
2026-01-19,event_1000,Cuba,32,23,1.4545454545454546,0
2026-01-19,event_10100,Indonesia,32,22,1.4545454545454546,0
2026-01-19,event_10350,North Macedonia,32,1,0,0
2026-01-19,event_10350,Slovakia,32,3,32,0
2026-01-19,event_10350,Sierra Leone,32,6,32,0
2026-01-19,event_10351,Serbia,32,3,32,0
2026-01-19,event_10352,Niger,32,5,6.4,0
2026-01-19,event_10352,Azerbaijan,32,6,0,0
2026-01-19,event_10363,Cuba,32,12,3.2,0
2026-01-19,event_6800,Kenya,32,15,5.333333333333333,0
2026-01-19,event_6800,Poland,32,16,5.333333333333333,0
2026-01-19,event_10353,Russia,31,3,15.5,0
2026-01-19,event_10363,Spain,31,2,15.5,0
2026-01-19,event_2100,India,31,16,1.9375,0
2026-01-19,event_10350,Eswatini,30,2,30,0
2026-01-19,event_10350,Senegal,30,9,15,0
2026-01-19,event_10353,Tanzania,30,2,15,0
2026-01-19,event_6800,Tunisia,30,14,30,0
2026-01-19,event_1000,France,29,13,2.230769230769231,0
2026-01-19,event_10350,Benin,29,1,29,0
2026-01-19,event_10350,Denmark,29,2,0,0
2026-01-19,event_10351,Luxembourg,29,1,29,0
2026-01-19,event_10353,Ireland,29,7,4.142857142857143,0
2026-01-19,event_10511,Nepal,29,1,29,0
2026-01-19,event_1600,United Kingdom,29,16,1.8125,0
2026-01-19,event_1600,Puerto Rico,29,21,1.380952380952381,0
2026-01-19,event_6800,Sweden,29,13,4.833333333333333,0
2026-01-19,event_1000,Syria,28,9,3.111111111111111,0
2026-01-19,event_10100,Philippines,28,11,2.5454545454545454,0
2026-01-19,event_10351,Guam,28,2,28,0
2026-01-19,event_10352,Togo,28,2,14,0
2026-01-19,event_10352,Côte d’Ivoire,28,3,28,0
2026-01-19,event_10353,Tunisia,28,1,28,0
2026-01-19,event_10353,Angola,28,6,4.666666666666667,0
2026-01-19,subscription_screen_open,Algeria,28,4,7,0
2026-01-19,event_1000,Germany,27,14,1.9285714285714286,0
2026-01-19,event_1000,Pakistan,27,17,1.8,0
2026-01-19,event_10351,North Macedonia,27,1,0,0
2026-01-19,event_10351,Lebanon,27,5,0,0
2026-01-19,event_10352,Bulgaria,27,2,27,0
2026-01-19,event_10353,Jordan,27,5,6.75,0
2026-01-19,event_10354,Puerto Rico,27,15,1.8,0
2026-01-19,event_10505,Costa Rica,27,5,6.75,0
2026-01-19,event_6800,Libya,27,8,27,0
2026-01-19,event_10100,India,26,22,1.2380952380952381,0
2026-01-19,event_10350,Bermuda,26,2,26,0
2026-01-19,event_10350,Suriname,26,3,0,0
2026-01-19,event_10350,Hong Kong,26,11,13,0
2026-01-19,event_10351,Laos,26,14,5.2,0
2026-01-19,event_10352,Eswatini,26,2,26,0
2026-01-19,event_10505,Cuba,26,14,2.3636363636363638,0
2026-01-19,event_10511,Egypt,26,3,13,0
2026-01-19,event_1000,Spain,25,17,1.4705882352941178,0
2026-01-19,event_10100,Portugal,25,19,1.3157894736842106,0
2026-01-19,event_10352,American Samoa,25,3,12.5,0
2026-01-19,event_10352,Liberia,25,6,12.5,0
2026-01-19,event_10511,Guyana,25,1,25,0
2026-01-19,event_1650,Mexico,25,24,1.0416666666666667,0
2026-01-19,event_1700,India,25,6,4.166666666666667,0
2026-01-19,event_6800,Antigua & Barbuda,25,8,6.25,0
2026-01-19,event_6800,Luxembourg,25,11,12.5,0
2026-01-19,event_1000,(not set),24,9,2.6666666666666665,0
2026-01-19,event_10351,Taiwan,24,7,24,0
2026-01-19,event_10353,Luxembourg,24,1,24,0
2026-01-19,event_10353,Ecuador,24,7,4,0
2026-01-19,subscription_subscribe_click,United States,24,20,1.2,0
2026-01-19,event_1000,Morocco,23,7,3.2857142857142856,0
2026-01-19,event_1000,Australia,23,12,1.9166666666666667,0
2026-01-19,event_1000,Netherlands,23,13,1.7692307692307692,0
2026-01-19,event_10100,Canada,23,15,1.6428571428571428,0
2026-01-19,event_10351,Zambia,23,2,11.5,0
2026-01-19,event_10351,Bermuda,23,2,23,0
2026-01-19,event_10351,Uzbekistan,23,6,5.75,0
2026-01-19,event_10354,India,23,11,2.090909090909091,0
2026-01-19,event_10363,Venezuela,23,7,3.8333333333333335,0
2026-01-19,event_10505,Ecuador,23,9,3.2857142857142856,0
2026-01-19,event_10505,Pakistan,23,16,3.8333333333333335,0
2026-01-19,subscription_screen_open,Bangladesh,23,11,2.090909090909091,0
2026-01-19,event_1600,Portugal,23,20,1.15,0
2026-01-19,event_2100,Egypt,23,11,2.090909090909091,0
2026-01-19,event_2100,Puerto Rico,23,18,1.2777777777777777,0
2026-01-19,event_6800,Mozambique,23,11,3.2857142857142856,0
2026-01-19,pix_analyzer_onboarding_activate_click,Brazil,23,20,1.15,0
2026-01-19,subscription_screen_open,Brazil,23,1,23,0
2026-01-19,event_1000,Malaysia,22,13,1.8333333333333333,0
2026-01-19,event_10350,Turkmenistan,22,3,22,0
2026-01-19,event_10350,Djibouti,22,5,5.5,0
2026-01-19,event_10351,Afghanistan,22,8,5.5,0
2026-01-19,event_10352,Benin,22,1,22,0
2026-01-19,event_10352,Sweden,22,6,7.333333333333333,0
2026-01-19,event_10353,Norway,22,3,7.333333333333333,0
2026-01-19,event_10353,Uganda,22,4,5.5,0
2026-01-19,event_10363,Uruguay,22,1,22,0
2026-01-19,event_10363,Philippines,22,7,3.6666666666666665,0
2026-01-19,event_10505,Italy,22,6,7.333333333333333,0
2026-01-19,subscription_screen_open,India,22,12,1.8333333333333333,0
2026-01-19,event_2300,Mexico,22,19,1.1578947368421053,0
2026-01-19,event_6800,Norway,22,10,11,0
2026-01-19,event_1000,Saudi Arabia,21,15,1.5,0
2026-01-19,event_10350,Malta,21,1,0,0
2026-01-19,event_10350,Cameroon,21,7,21,0
2026-01-19,event_10352,Poland,21,6,10.5,0
2026-01-19,event_10353,Ukraine,21,1,21,0
2026-01-19,event_10353,Zambia,21,2,10.5,0
2026-01-19,event_10353,Sri Lanka,21,2,21,0
2026-01-19,event_10505,Qatar,21,3,10.5,0
2026-01-19,event_10505,Sudan,21,4,7,0
2026-01-19,event_1600,Canada,21,13,1.6153846153846154,0
2026-01-19,event_4418,United States,21,11,1.9090909090909092,0
2026-01-19,event_6800,Hungary,21,9,21,0
2026-01-19,event_9900,Canada,21,12,1.9090909090909092,0
2026-01-19,event_1000,Chile,20,14,1.4285714285714286,0
2026-01-19,event_1000,Thailand,20,15,1.5384615384615385,0
2026-01-19,event_10100,Netherlands,20,8,2.5,0
2026-01-19,event_10350,Cook Islands,20,1,0,0
2026-01-19,event_10351,Iran,20,4,5,0
2026-01-19,event_10351,(not set),20,5,4,0
2026-01-19,event_10351,Sierra Leone,20,5,20,0
2026-01-19,event_10352,Malta,20,1,0,0
2026-01-19,event_10352,Djibouti,20,4,5,0
2026-01-19,event_10353,Curaçao,20,2,20,0
2026-01-19,event_10353,Singapore,20,5,4,0
2026-01-19,event_10354,Canada,20,12,1.8181818181818181,0
2026-01-19,event_10354,Colombia,20,13,1.5384615384615385,0
2026-01-19,event_10354,Portugal,20,13,1.5384615384615385,0
2026-01-19,event_10505,Iraq,20,2,10,0
2026-01-19,event_10505,Chile,20,6,6.666666666666667,0
2026-01-19,event_6800,French Guiana,20,8,5,0
2026-01-19,event_6800,U.S. Virgin Islands,20,9,6.666666666666667,0
2026-01-19,event_6800,Hong Kong,20,9,10,0
2026-01-19,event_9900,Indonesia,20,8,2.5,0
2026-01-19,event_10100,Germany,19,12,1.5833333333333333,0
2026-01-19,event_10351,Cook Islands,19,1,0,0
2026-01-19,event_10351,Slovakia,19,2,19,0
2026-01-19,event_10351,Sweden,19,4,4.75,0
2026-01-19,event_10352,Uzbekistan,19,4,9.5,0
2026-01-19,event_10353,Vietnam,19,4,4.75,0
2026-01-19,event_10505,Zimbabwe,19,2,9.5,0
2026-01-19,event_10505,France,19,8,3.1666666666666665,0
2026-01-19,event_10505,Bangladesh,19,12,3.1666666666666665,0
2026-01-19,event_6800,Panama,19,9,3.8,0
2026-01-19,event_1000,Romania,18,5,3.6,0
2026-01-19,event_1000,South Africa,18,7,2.5714285714285716,0
2026-01-19,event_10100,Egypt,18,10,1.8,0
2026-01-19,event_10350,Brunei,18,13,1.5,0
2026-01-19,event_10351,China,18,2,9,0
2026-01-19,event_10353,Venezuela,18,9,2.5714285714285716,0
2026-01-19,event_10363,Ecuador,18,5,4.5,0
2026-01-19,event_10363,Argentina,18,7,2.5714285714285716,0
2026-01-19,event_6800,China,18,9,6,0
2026-01-19,event_6800,Taiwan,18,9,18,0
2026-01-19,event_6800,Russia,18,10,6,0
2026-01-19,event_9900,Argentina,18,13,1.3846153846153846,0
2026-01-19,event_10350,Bosnia & Herzegovina,17,1,0,0
2026-01-19,event_10350,Marshall Islands,17,13,1.4166666666666667,0
2026-01-19,event_10351,Togo,17,1,17,0
2026-01-19,event_10351,Hungary,17,7,8.5,0
2026-01-19,event_10351,Hong Kong,17,9,8.5,0
2026-01-19,event_10352,Taiwan,17,6,0,0
2026-01-19,event_10353,Iran,17,1,17,0
2026-01-19,event_10353,Sudan,17,3,8.5,0
2026-01-19,event_10363,Portugal,17,6,3.4,0
2026-01-19,event_10511,Colombia,17,2,17,0
2026-01-19,event_1600,Nigeria,17,10,1.7,0
2026-01-19,event_1750,Portugal,17,12,1.4166666666666667,0
2026-01-19,event_31009,Colombia,17,5,3.4,0
2026-01-19,event_37000,Mexico,17,13,1.3076923076923077,0
2026-01-19,event_6800,Serbia,17,5,8.5,0
2026-01-19,event_6800,Yemen,17,5,17,0
2026-01-19,event_6800,Curaçao,17,7,17,0
2026-01-19,event_10351,Bahamas,16,1,16,0
2026-01-19,event_10351,Turkmenistan,16,1,16,0
2026-01-19,event_10351,Côte d’Ivoire,16,4,16,0
2026-01-19,event_10352,Italy,16,5,4,0
2026-01-19,event_10505,U.S. Virgin Islands,16,2,8,0
2026-01-19,event_10505,Syria,16,7,2.6666666666666665,0
2026-01-19,event_10511,New Zealand,16,1,0,0
2026-01-19,subscription_screen_open,Egypt,16,11,1.4545454545454546,0
2026-01-19,subscription_screen_open,Mexico,16,13,1.2307692307692308,0
2026-01-19,event_1600,Iran,16,15,1.0666666666666667,0
2026-01-19,event_6800,American Samoa,16,6,8,0
2026-01-19,event_6800,Cameroon,16,8,16,0
2026-01-19,event_6800,Tanzania,16,9,3.2,0
2026-01-19,event_1000,Ecuador,15,9,1.6666666666666667,0
2026-01-19,event_10100,Puerto Rico,15,12,1.25,0
2026-01-19,event_10209,Brazil,15,8,1.875,0
2026-01-19,event_10350,Kyrgyzstan,15,1,0,0
2026-01-19,event_10350,Czechia,15,2,15,0
2026-01-19,event_10350,Albania,15,8,2.142857142857143,0
2026-01-19,event_10351,American Samoa,15,2,7.5,0
2026-01-19,event_10351,Guyana,15,7,3,0
2026-01-19,event_10351,Albania,15,8,2.142857142857143,0
2026-01-19,event_10352,Senegal,15,4,0,0
2026-01-19,event_10353,Antigua & Barbuda,15,4,5,0
2026-01-19,event_10354,United Kingdom,15,8,1.875,0
2026-01-19,event_10354,Argentina,15,15,1,0
2026-01-19,event_10363,Mozambique,15,4,7.5,0
2026-01-19,event_10363,South Africa,15,5,3,0
2026-01-19,event_10505,Poland,15,3,7.5,0
2026-01-19,event_10511,Guatemala,15,1,15,0
2026-01-19,event_10511,Uzbekistan,15,2,7.5,0
2026-01-19,subscription_subscribe_click,Bangladesh,15,7,2.142857142857143,0
2026-01-19,event_1600,Egypt,15,8,1.875,0
2026-01-19,event_1750,Mexico,15,12,1.25,0
2026-01-19,event_2100,Algeria,15,5,3,0
2026-01-19,event_6800,Bahrain,15,5,5,0
2026-01-19,event_6801,India,15,14,1.0714285714285714,0
2026-01-19,event_8000,India,15,15,1,0
2026-01-19,event_8001,India,15,15,1,0
2026-01-19,event_9900,Nigeria,15,7,2.142857142857143,0
2026-01-19,event_9900,India,15,10,1.5,0
2026-01-19,event_1000,Iraq,14,3,4.666666666666667,0
2026-01-19,event_1000,Honduras,14,8,1.75,0
2026-01-19,event_1000,Japan,14,8,1.75,0
2026-01-19,event_10350,Mauritius,14,1,14,0
2026-01-19,event_10352,New Zealand,14,2,7,0
2026-01-19,event_10352,Israel,14,6,14,0
2026-01-19,event_10352,Panama,14,8,7,0
2026-01-19,event_10363,Afghanistan,14,3,7,0
2026-01-19,event_10505,Kuwait,14,4,7,0
2026-01-19,event_10505,Guatemala,14,5,2.8,0
2026-01-19,event_10511,Australia,14,1,14,0
2026-01-19,event_1600,Colombia,14,7,2,0
2026-01-19,event_1600,Peru,14,9,1.5555555555555556,0
2026-01-19,event_1600,Philippines,14,9,1.5555555555555556,0
2026-01-19,event_2100,Canada,14,8,1.75,0
2026-01-19,event_6800,Ethiopia,14,6,4.666666666666667,0
2026-01-19,event_6800,Finland,14,7,7,0
2026-01-19,event_10100,Iraq,13,3,4.333333333333333,0
2026-01-19,event_10350,Guinea,13,2,13,0
2026-01-19,event_10351,French Guiana,13,3,4.333333333333333,0
2026-01-19,event_10351,Liberia,13,4,4.333333333333333,0
2026-01-19,event_10353,Iraq,13,1,13,0
2026-01-19,event_10354,Bangladesh,13,7,1.8571428571428572,0
2026-01-19,event_10363,Myanmar (Burma),13,1,13,0
2026-01-19,event_10363,Guatemala,13,3,4.333333333333333,0
2026-01-19,event_10363,Peru,13,7,1.8571428571428572,0
2026-01-19,event_10505,Sri Lanka,13,2,13,0
2026-01-19,event_10505,Mozambique,13,8,2.1666666666666665,0
2026-01-19,subscription_screen_open,Qatar,13,1,13,0
2026-01-19,event_1600,Indonesia,13,9,1.4444444444444444,0
2026-01-19,event_2100,Colombia,13,8,1.625,0
2026-01-19,event_31009,Argentina,13,7,1.8571428571428572,0
2026-01-19,event_6800,Azerbaijan,13,5,0,0
2026-01-19,event_6801,Argentina,13,11,1.1818181818181819,0
2026-01-19,event_9900,Egypt,13,3,4.333333333333333,0
2026-01-19,event_1000,Bolivia,12,6,2,0
2026-01-19,event_1000,New Zealand,12,7,1.7142857142857142,0
2026-01-19,event_10100,Paraguay,12,5,2.4,0
2026-01-19,event_10351,Cape Verde,12,4,3,0
2026-01-19,event_10353,Bermuda,12,1,12,0
2026-01-19,event_10353,Mozambique,12,2,6,0
2026-01-19,event_10354,Chile,12,5,2.4,0
2026-01-19,event_10363,Japan,12,5,2.4,0
2026-01-19,event_10511,Dominican Republic,12,1,12,0
2026-01-19,event_10511,Pakistan,12,2,6,0
2026-01-19,event_10511,United Arab Emirates,12,2,12,0
2026-01-19,event_10850,India,12,4,3,0
2026-01-19,subscription_screen_open,Germany,12,1,12,0
2026-01-19,event_1650,India,12,10,1.2,0
2026-01-19,event_2100,Iran,12,7,1.7142857142857142,0
2026-01-19,event_2300,Portugal,12,9,1.3333333333333333,0
2026-01-19,event_6800,Cape Verde,12,5,2.4,0
2026-01-19,pix_analyzer_onboarding_start,United States,12,9,1.3333333333333333,0
2026-01-19,event_1000,Israel,11,2,5.5,0
2026-01-19,event_1000,Paraguay,11,8,1.5714285714285714,0
2026-01-19,event_1000,El Salvador,11,9,1.2222222222222223,0
2026-01-19,event_10100,Panama,11,3,3.6666666666666665,0
